id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:unique id
372669065,0366be3e-56e4-4e29-b218-f189b514fc85,2026-06-08 11:13:33,2026-06-08,2026-06-08 15:13:33 UTC,Eastern Time (US & Canada),10608441,cleamon,,2026-06-17 17:19:36 UTC,2026-06-18 01:56:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372669065,https://inaturalist-open-data.s3.amazonaws.com/photos/681005087/medium.jpg,,"",,2,0,false,843,"17th Ave NW, Bradenton, FL, US",27.5136594711,-82.6596614744,2,,,,2,,open,false,,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479,
372669122,fa20dcce-7502-4fce-a8c3-44dc8d2cc42d,2026-06-08 11:20:41,2026-06-08,2026-06-08 15:20:41 UTC,Eastern Time (US & Canada),10608441,cleamon,,2026-06-17 17:19:48 UTC,2026-06-18 01:55:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372669122,https://inaturalist-open-data.s3.amazonaws.com/photos/681005185/medium.jpg,,"",,3,0,false,843,"17th Ave NW, Bradenton, FL, US",27.5142302472,-82.6602085449,2,,,,2,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
372700526,f773a88f-5a53-49c6-8268-36b3e906af13,2026-06-08 11:20:26,2026-06-08,2026-06-08 15:20:26 UTC,Eastern Time (US & Canada),10608441,cleamon,,2026-06-17 19:07:25 UTC,2026-06-18 00:51:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/372700526,https://inaturalist-open-data.s3.amazonaws.com/photos/681065389/medium.jpg,,"",,3,0,false,843,"17th Ave NW, Bradenton, FL, US",27.5141620338,-82.660163171,13,,,,13,,open,false,,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479,
373034213,475ba5a3-5b5c-40d3-a68a-50462d96e561,2025/08/28 6:43 AM,2025-08-28,2025-08-28 10:43:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:22 UTC,2026-06-18 23:28:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034213,https://inaturalist-open-data.s3.amazonaws.com/photos/681677765/medium.jpg,,"",,1,0,false,,"Manatee, Florida, United States",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Egret,Ardea alba,Great Egret,Aves,144455,
373034214,1aa8d900-75ee-4756-937d-c86eaa96760c,2025/08/28 6:49 AM,2025-08-28,2025-08-28 10:49:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:22 UTC,2026-06-18 22:06:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034214,https://inaturalist-open-data.s3.amazonaws.com/photos/681677774/medium.jpg,,"",,1,0,false,,"Manatee, Florida, United States",27.5134611583,-82.660007885,,,,,,,,false,,,Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602,
373034224,56e496bd-6aa1-4a34-a673-ef2ad23b725e,2023/03/31 2:25 PM,2023-03-31,2023-03-31 18:25:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:23 UTC,2026-06-18 20:38:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034224,https://inaturalist-open-data.s3.amazonaws.com/photos/681677996/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
373034226,3a408f3d-b5c3-4771-943f-f609175a2cac,2023/03/31 2:33 PM,2023-03-31,2023-03-31 18:33:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:23 UTC,2026-06-18 21:18:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034226,https://inaturalist-open-data.s3.amazonaws.com/photos/681678304/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,
373034237,037d7b13-780b-46e4-b047-2f59d132bdfa,2023/03/31 2:38 PM,2023-03-31,2023-03-31 18:38:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:24 UTC,2026-06-18 21:18:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034237,https://inaturalist-open-data.s3.amazonaws.com/photos/681678303/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602,
373034238,5ec61c8f-60af-4877-bd68-ca165095a95d,2023/03/31 2:42 PM,2023-03-31,2023-03-31 18:42:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:24 UTC,2026-06-18 21:06:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034238,https://inaturalist-open-data.s3.amazonaws.com/photos/681678295/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Halloween Pennant,Celithemis eponina,Halloween Pennant,Insecta,50147,
373034239,cd04cc44-63a8-4998-a531-f47db09d234f,2023/03/31 2:43 PM,2023-03-31,2023-03-31 18:43:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:24 UTC,2026-06-18 20:44:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034239,https://inaturalist-open-data.s3.amazonaws.com/photos/681678453/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479,
373034249,f95cc6ca-8947-48d2-85f4-1e9603ff708e,2023/03/31 2:47 PM,2023-03-31,2023-03-31 18:47:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:25 UTC,2026-06-18 20:08:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/373034249,https://inaturalist-open-data.s3.amazonaws.com/photos/681678407/medium.jpg,,"",,0,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Peninsular Cooter,Pseudemys peninsularis,Peninsular Cooter,Reptilia,39825,
373034252,0aad2213-26b2-49a1-8043-9699cc32c78b,2023/03/31 3:01 PM,2023-03-31,2023-03-31 19:01:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:26 UTC,2026-06-18 21:18:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034252,https://inaturalist-open-data.s3.amazonaws.com/photos/681678467/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Gray Catbird,Dumetella carolinensis,Gray Catbird,Aves,14995,
373034267,91dbfcb3-0c03-4097-888e-212642211d91,2023/03/31 3:15 PM,2023-03-31,2023-03-31 19:15:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:28 UTC,2026-06-18 20:39:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034267,https://inaturalist-open-data.s3.amazonaws.com/photos/681678544/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
373034268,7bf10273-63cc-43e6-a8d3-ed225f53376a,2025/11/14 8:12 AM,2025-11-14,2025-11-14 13:12:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:28 UTC,2026-06-18 20:45:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034268,https://inaturalist-open-data.s3.amazonaws.com/photos/681678543/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
373034270,62ca23c4-5b1a-4ffc-9d0a-5d7a79a327dc,2025/11/14 8:16 AM,2025-11-14,2025-11-14 13:16:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:28 UTC,2026-06-18 23:29:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034270,https://inaturalist-open-data.s3.amazonaws.com/photos/681678555/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Eastern Phoebe,Sayornis phoebe,Eastern Phoebe,Aves,17008,
373034280,1b816cbc-c242-434a-b3eb-4fb44139e326,2025/11/14 8:17 AM,2025-11-14,2025-11-14 13:17:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:29 UTC,2026-06-18 22:06:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034280,https://inaturalist-open-data.s3.amazonaws.com/photos/681678571/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Blue-gray Gnatcatcher,Polioptila caerulea,Blue-gray Gnatcatcher,Aves,7493,
373034281,4b66bc5e-3b0d-469d-8cf1-5477fbcd8a0a,2025/11/14 8:17 AM,2025-11-14,2025-11-14 13:17:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:29 UTC,2026-06-18 21:18:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034281,https://inaturalist-open-data.s3.amazonaws.com/photos/681678566/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Blue-gray Gnatcatcher,Polioptila caerulea,Blue-gray Gnatcatcher,Aves,7493,
373034283,7af718c8-45b8-441e-829a-2d4134222e97,2025/11/14 8:18 AM,2025-11-14,2025-11-14 13:18:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:29 UTC,2026-06-18 21:18:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034283,https://inaturalist-open-data.s3.amazonaws.com/photos/681678578/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886,
373034289,8b03b701-19de-490b-9bbe-fadadd5b96f0,2025/11/14 8:20 AM,2025-11-14,2025-11-14 13:20:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:30 UTC,2026-06-18 20:39:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034289,https://inaturalist-open-data.s3.amazonaws.com/photos/681678596/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
373034290,198393ac-96e6-4ec8-862b-b810472208bf,2025/11/14 8:27 AM,2025-11-14,2025-11-14 13:27:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:30 UTC,2026-06-18 20:13:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034290,https://inaturalist-open-data.s3.amazonaws.com/photos/681678605/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,
373034292,c81fe875-3d2b-4364-a6f5-509a18dc1075,2025/11/14 8:29 AM,2025-11-14,2025-11-14 13:29:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:30 UTC,2026-06-18 20:39:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034292,https://inaturalist-open-data.s3.amazonaws.com/photos/681678611/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,
373034296,9bf692f0-be11-4676-b8b9-079f74693b0f,2025/11/14 8:33 AM,2025-11-14,2025-11-14 13:33:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:31 UTC,2026-06-18 20:39:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034296,https://inaturalist-open-data.s3.amazonaws.com/photos/681678639/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
373034297,f748d2f0-efa9-4bb7-bc59-f0eba80a3ea4,2025/11/14 8:41 AM,2025-11-14,2025-11-14 13:41:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:31 UTC,2026-06-18 21:18:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034297,https://inaturalist-open-data.s3.amazonaws.com/photos/681678651/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
373034298,9876a5a1-3e5f-4e89-bd3d-d72107bb3d97,2025/11/14 8:43 AM,2025-11-14,2025-11-14 13:43:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:31 UTC,2026-06-18 22:59:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034298,https://inaturalist-open-data.s3.amazonaws.com/photos/681678647/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Anhinga,Anhinga anhinga,Anhinga,Aves,5063,
373034304,d6910bec-b9d2-4419-a8ef-8e43faea8ee4,2026/06/14 6:32 AM,2026-06-14,2026-06-14 10:32:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:32 UTC,2026-06-18 20:08:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/373034304,https://inaturalist-open-data.s3.amazonaws.com/photos/681678675/medium.jpg,,"",,0,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Honey Bees,Apini,Honey Bees,Insecta,538904,
373034305,65dae6d7-2833-4ead-b56c-1fa58bef13fc,2026/06/14 6:34 AM,2026-06-14,2026-06-14 10:34:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:32 UTC,2026-06-18 21:17:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034305,https://inaturalist-open-data.s3.amazonaws.com/photos/681678684/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Yellow-crowned Night Heron,Nyctanassa violacea,Yellow-crowned Night Heron,Aves,4999,
373034306,17e8ae60-2ca9-4429-b36e-57f48fe3298a,2025/11/14 8:50 AM,2025-11-14,2025-11-14 13:50:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:32 UTC,2026-06-18 22:59:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034306,https://inaturalist-open-data.s3.amazonaws.com/photos/681678688/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Western Cattle-Egret,Ardea ibis,Western Cattle-Egret,Aves,411086,
373034312,b6d84fa6-c585-481c-9c0c-4fa23f5a0a16,2026/06/14 6:37 AM,2026-06-14,2026-06-14 10:37:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:33 UTC,2026-06-18 22:58:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034312,https://inaturalist-open-data.s3.amazonaws.com/photos/681678758/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
373034313,a86260b5-5d4d-46e7-ac48-2f2cfd5b2d20,2026/06/14 6:41 AM,2026-06-14,2026-06-14 10:41:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:33 UTC,2026-06-18 21:17:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034313,https://inaturalist-open-data.s3.amazonaws.com/photos/681678737/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Yellow-crowned Night Heron,Nyctanassa violacea,Yellow-crowned Night Heron,Aves,4999,
373034314,5aa69a08-5554-4e5e-8bfe-e828a34d203d,2025/11/14 8:59 AM,2025-11-14,2025-11-14 13:59:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:33 UTC,2026-06-18 21:19:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034314,https://inaturalist-open-data.s3.amazonaws.com/photos/681678747/medium.jpg,,"",,3,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,Aves,10286,
373034324,1ac29065-5ce4-4a03-9279-05d2c8ceeb10,2026/06/14 6:42 AM,2026-06-14,2026-06-14 10:42:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:34 UTC,2026-06-18 21:17:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034324,https://inaturalist-open-data.s3.amazonaws.com/photos/681678770/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,
373034325,fc06867b-101e-44cb-9ee1-ae7ddb562275,2026/06/14 6:42 AM,2026-06-14,2026-06-14 10:42:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:34 UTC,2026-06-18 22:58:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034325,https://inaturalist-open-data.s3.amazonaws.com/photos/681678781/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,
373034326,1de11b0f-7ac2-4bde-a494-55b69eeda92b,2026/06/14 6:53 AM,2026-06-14,2026-06-14 10:53:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:35 UTC,2026-06-18 22:58:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034326,https://inaturalist-open-data.s3.amazonaws.com/photos/681678800/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Anhinga,Anhinga anhinga,Anhinga,Aves,5063,
373034336,9829e536-0b5e-490c-85fb-f1a16d7cb6e9,2026/06/14 7:03 AM,2026-06-14,2026-06-14 11:03:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:36 UTC,2026-06-18 20:08:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/373034336,https://inaturalist-open-data.s3.amazonaws.com/photos/681678812/medium.jpg,,"",,0,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Marsh Rabbit,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102,
373034338,6305d268-dc3b-400a-96e4-8aff9d58a316,2025/11/14 9:02 AM,2025-11-14,2025-11-14 14:02:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:36 UTC,2026-06-18 21:18:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034338,https://inaturalist-open-data.s3.amazonaws.com/photos/681678842/medium.jpg,,"",,3,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,Aves,10286,
373034358,f82998db-dde9-442c-8d6a-dddae9fa7eb6,2025/11/14 9:09 AM,2025-11-14,2025-11-14 14:09:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:38 UTC,2026-06-18 20:08:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/373034358,https://inaturalist-open-data.s3.amazonaws.com/photos/681678940/medium.jpg,,"",,0,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Ruby-throated Hummingbird,Archilochus colubris,Ruby-throated Hummingbird,Aves,6432,
373034361,324ee0a0-785e-4de8-ac86-cadab13e04cf,2025/11/14 9:16 AM,2025-11-14,2025-11-14 14:16:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:39 UTC,2026-06-18 23:28:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034361,https://inaturalist-open-data.s3.amazonaws.com/photos/681678954/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176,
373034362,4f48a0be-3245-497f-aa72-36a056a1da67,2025/11/14 9:16 AM,2025-11-14,2025-11-14 14:16:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:39 UTC,2026-06-18 21:17:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034362,https://inaturalist-open-data.s3.amazonaws.com/photos/681678964/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176,
373034365,79fc0e41-d42d-4c16-b7a2-98edc3eef381,2025/11/14 9:20 AM,2025-11-14,2025-11-14 14:20:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:40 UTC,2026-06-18 23:28:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034365,https://inaturalist-open-data.s3.amazonaws.com/photos/681678977/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988,
373034367,969c00dd-88b5-431d-bb3d-ab5ba3ccc8d4,2025/11/14 9:23 AM,2025-11-14,2025-11-14 14:23:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:40 UTC,2026-06-18 22:58:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034367,https://inaturalist-open-data.s3.amazonaws.com/photos/681678973/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Turkey Vulture,Cathartes aura,Turkey Vulture,Aves,4756,
373034369,c02a7127-448b-42cf-8424-23c952fe91d5,2025/11/14 9:23 AM,2025-11-14,2025-11-14 14:23:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:40 UTC,2026-06-18 22:07:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034369,https://inaturalist-open-data.s3.amazonaws.com/photos/681678990/medium.jpg,,"",,4,1,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,American White Pelican,Pelecanus erythrorhynchos,American White Pelican,Aves,4334,
373034370,b88dd7bb-d328-4633-b616-24ca10101f82,2025/11/14 9:26 AM,2025-11-14,2025-11-14 14:26:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:41 UTC,2026-06-18 22:05:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034370,https://inaturalist-open-data.s3.amazonaws.com/photos/681679001/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Egret,Ardea alba,Great Egret,Aves,144455,
373034371,747ad048-98aa-439b-9ecc-f88de84030ad,2025/11/14 9:31 AM,2025-11-14,2025-11-14 14:31:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:41 UTC,2026-06-18 20:38:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034371,https://inaturalist-open-data.s3.amazonaws.com/photos/681679016/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Wood Stork,Mycteria americana,Wood Stork,Aves,4742,
373034373,36562b2b-69b2-4cf1-8342-c2e80f1082b2,2025/11/14 9:36 AM,2025-11-14,2025-11-14 14:36:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:42 UTC,2026-06-18 22:57:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034373,https://inaturalist-open-data.s3.amazonaws.com/photos/681679030/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,
373034374,dea0e2dd-358b-48cd-ae34-ae6b65fc8723,2025/11/14 9:40 AM,2025-11-14,2025-11-14 14:40:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:42 UTC,2026-06-18 20:52:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034374,https://inaturalist-open-data.s3.amazonaws.com/photos/681679038/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Yellow-throated Warbler,Setophaga dominica,Yellow-throated Warbler,Aves,145246,
373034375,e810f713-3e40-4636-896e-16f95ced495f,2025/11/14 9:40 AM,2025-11-14,2025-11-14 14:40:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:42 UTC,2026-06-18 21:23:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034375,https://inaturalist-open-data.s3.amazonaws.com/photos/681679043/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Yellow-throated Warbler,Setophaga dominica,Yellow-throated Warbler,Aves,145246,
373034376,c7624cd3-c27e-4cbb-a0a4-436e49a51bbc,2025/11/14 9:47 AM,2025-11-14,2025-11-14 14:47:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:43 UTC,2026-06-18 22:57:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034376,https://inaturalist-open-data.s3.amazonaws.com/photos/681679077/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229,
373034380,ee324c1a-30d5-4f4d-b459-893c079034e6,2023/05/28 11:21 AM,2023-05-28,2023-05-28 15:21:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:43 UTC,2026-06-18 21:16:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034380,https://inaturalist-open-data.s3.amazonaws.com/photos/681679147/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
